Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,month,day_of_month,is_weekend,time_idx
2022-03-17,store_2,118.75733727417354,0,medium,200000,3,3,17,0,440
2022-03-18,store_2,196.72102430591679,1,medium,200000,4,3,18,1,441
2022-03-19,store_2,210.00130349433374,1,medium,200000,5,3,19,1,442
2022-03-20,store_2,157.38066057322163,0,medium,200000,6,3,20,1,443
2022-03-21,store_2,106.06302032296335,0,medium,200000,0,3,21,0,444
2022-03-22,store_2,105.28731666265936,0,medium,200000,1,3,22,0,445
2022-03-23,store_2,114.2487382590165,0,medium,200000,2,3,23,0,446
2022-03-24,store_2,130.4831361174098,0,medium,200000,3,3,24,0,447
2022-03-25,store_2,196.8530294697098,1,medium,200000,4,3,25,1,448
2022-03-26,store_2,224.53253964969846,1,medium,200000,5,3,26,1,449
2022-03-27,store_2,147.8579378352439,0,medium,200000,6,3,27,1,450
2022-03-28,store_2,104.00057867947052,0,medium,200000,0,3,28,0,451
2022-03-29,store_2,106.57086021841876,0,medium,200000,1,3,29,0,452
2022-03-30,store_2,103.01952578901899,0,medium,200000,2,3,30,0,453
2022-03-31,store_2,133.24932016878782,0,medium,200000,3,3,31,0,454
2022-04-01,store_2,218.542472509767,1,medium,200000,4,4,1,1,455
2022-04-02,store_2,261.4128094757772,1,medium,200000,5,4,2,1,456
2022-04-03,store_2,170.39428631125298,0,medium,200000,6,4,3,1,457
2022-04-04,store_2,113.96966322999954,0,medium,200000,0,4,4,0,458
2022-04-05,store_2,123.74202292001814,0,medium,200000,1,4,5,0,459
2022-04-06,store_2,120.97379754329398,0,medium,200000,2,4,6,0,460
2022-04-07,store_2,153.79644821212324,0,medium,200000,3,4,7,0,461
2022-04-08,store_2,203.60190123628792,1,medium,200000,4,4,8,1,462
2022-04-09,store_2,243.23963841268184,1,medium,200000,5,4,9,1,463
2022-04-10,store_2,250.85024564107778,1,medium,200000,6,4,10,1,464
2022-04-11,store_2,189.0281110790823,1,medium,200000,0,4,11,0,465
2022-04-12,store_2,125.0731700237297,0,medium,200000,1,4,12,0,466
2022-04-13,store_2,123.44038892993841,0,medium,200000,2,4,13,0,467
2022-04-14,store_2,146.8288083887396,0,medium,200000,3,4,14,0,468
2022-04-15,store_2,225.0701888619738,1,medium,200000,4,4,15,1,469
2022-04-16,store_2,263.5451949966757,1,medium,200000,5,4,16,1,470
2022-04-17,store_2,177.22957723800772,0,medium,200000,6,4,17,1,471
2022-04-18,store_2,132.6517826517629,0,medium,200000,0,4,18,0,472
2022-04-19,store_2,138.7254531101642,0,medium,200000,1,4,19,0,473
2022-04-20,store_2,127.13547823860415,0,medium,200000,2,4,20,0,474
2022-04-21,store_2,149.47652790420292,0,medium,200000,3,4,21,0,475
2022-04-22,store_2,221.43433790565675,1,medium,200000,4,4,22,1,476
2022-04-23,store_2,263.2073455170681,1,medium,200000,5,4,23,1,477
2022-04-24,store_2,156.7277392900418,0,medium,200000,6,4,24,1,478
2022-04-25,store_2,117.53417366726791,0,medium,200000,0,4,25,0,479
2022-04-26,store_2,120.05531712805522,0,medium,200000,1,4,26,0,480
2022-04-27,store_2,137.19391814000792,0,medium,200000,2,4,27,0,481
2022-04-28,store_2,145.74763096067386,0,medium,200000,3,4,28,0,482
2022-04-29,store_2,194.8589166134611,1,medium,200000,4,4,29,1,483
2022-04-30,store_2,256.6787528173707,1,medium,200000,5,4,30,1,484
2022-05-01,store_2,189.5493552307483,0,medium,200000,6,5,1,1,485
2022-05-02,store_2,184.66182963579047,1,medium,200000,0,5,2,0,486
2022-05-03,store_2,203.94823710595378,1,medium,200000,1,5,3,0,487
2022-05-04,store_2,140.52513311826667,0,medium,200000,2,5,4,0,488
2022-05-05,store_2,147.4958242108692,0,medium,200000,3,5,5,0,489
2022-05-06,store_2,224.81506998443018,1,medium,200000,4,5,6,1,490
2022-05-07,store_2,252.9833281494023,1,medium,200000,5,5,7,1,491
2022-05-08,store_2,169.52434764149507,0,medium,200000,6,5,8,1,492
2022-05-09,store_2,193.13524009071128,1,medium,200000,0,5,9,0,493
2022-05-10,store_2,131.39427805742798,0,medium,200000,1,5,10,0,494
2022-05-11,store_2,205.8461987215101,1,medium,200000,2,5,11,0,495
2022-05-12,store_2,142.03481027793376,0,medium,200000,3,5,12,0,496
2022-05-13,store_2,224.5712453583431,1,medium,200000,4,5,13,1,497
2022-05-14,store_2,283.6486054102551,1,medium,200000,5,5,14,1,498
2022-05-15,store_2,176.69686627679857,0,medium,200000,6,5,15,1,499
2022-05-16,store_2,116.08218485673768,0,medium,200000,0,5,16,0,500
2022-05-17,store_2,136.23361838687018,0,medium,200000,1,5,17,0,501
2022-05-18,store_2,136.85886972491048,0,medium,200000,2,5,18,0,502
2022-05-19,store_2,145.4301693934619,0,medium,200000,3,5,19,0,503
2022-05-20,store_2,246.53767371917095,1,medium,200000,4,5,20,1,504
2022-05-21,store_2,269.43277102328915,1,medium,200000,5,5,21,1,505
2022-05-22,store_2,182.42303749954021,0,medium,200000,6,5,22,1,506
2022-05-23,store_2,117.16502039456995,0,medium,200000,0,5,23,0,507
2022-05-24,store_2,129.98923727811015,0,medium,200000,1,5,24,0,508
2022-05-25,store_2,142.579631819429,0,medium,200000,2,5,25,0,509
2022-05-26,store_2,200.99216941274673,1,medium,200000,3,5,26,0,510
2022-05-27,store_2,230.63299264599536,1,medium,200000,4,5,27,1,511
2022-05-28,store_2,271.24075281962837,1,medium,200000,5,5,28,1,512
2022-05-29,store_2,180.3081570955314,0,medium,200000,6,5,29,1,513
2022-05-30,store_2,131.0434212454649,0,medium,200000,0,5,30,0,514
2022-05-31,store_2,133.71515566254786,0,medium,200000,1,5,31,0,515
2022-06-01,store_2,141.92403958255437,0,medium,200000,2,6,1,0,516
2022-06-02,store_2,196.83558994854343,1,medium,200000,3,6,2,0,517
2022-06-03,store_2,217.3851154862535,1,medium,200000,4,6,3,1,518
2022-06-04,store_2,254.98195209360526,1,medium,200000,5,6,4,1,519
2022-06-05,store_2,159.42434401000824,0,medium,200000,6,6,5,1,520
2022-06-06,store_2,121.5677331472483,0,medium,200000,0,6,6,0,521
2022-06-07,store_2,136.01172064835478,0,medium,200000,1,6,7,0,522
2022-06-08,store_2,127.50374535540931,0,medium,200000,2,6,8,0,523
2022-06-09,store_2,136.6768656321836,0,medium,200000,3,6,9,0,524
2022-06-10,store_2,209.29660345760104,1,medium,200000,4,6,10,1,525
2022-06-11,store_2,236.29925431883007,1,medium,200000,5,6,11,1,526
2022-06-12,store_2,147.72114734856171,0,medium,200000,6,6,12,1,527
2022-06-13,store_2,107.9763648823623,0,medium,200000,0,6,13,0,528
2022-06-14,store_2,109.34678529612268,0,medium,200000,1,6,14,0,529
2022-06-15,store_2,133.54697996889206,0,medium,200000,2,6,15,0,530
2022-06-16,store_2,127.79171307755242,0,medium,200000,3,6,16,0,531
2022-06-17,store_2,197.42953566706836,1,medium,200000,4,6,17,1,532
2022-06-18,store_2,246.66261181615542,1,medium,200000,5,6,18,1,533
2022-06-19,store_2,147.81291277840708,0,medium,200000,6,6,19,1,534
2022-06-20,store_2,103.69224093875934,0,medium,200000,0,6,20,0,535
2022-06-21,store_2,113.58369287944136,0,medium,200000,1,6,21,0,536
2022-06-22,store_2,124.60063020940501,0,medium,200000,2,6,22,0,537
2022-06-23,store_2,126.85025747036715,0,medium,200000,3,6,23,0,538
2022-06-24,store_2,195.78433655297474,1,medium,200000,4,6,24,1,539
2022-06-25,store_2,228.16080071269386,1,medium,200000,5,6,25,1,540
2022-06-26,store_2,153.6832272863676,0,medium,200000,6,6,26,1,541
2022-06-27,store_2,104.76776217326986,0,medium,200000,0,6,27,0,542
2022-06-28,store_2,154.88774492351945,1,medium,200000,1,6,28,0,543
2022-06-29,store_2,114.20500264604527,0,medium,200000,2,6,29,0,544
2022-06-30,store_2,112.56872321354639,0,medium,200000,3,6,30,0,545
2022-07-01,store_2,177.71993544819364,1,medium,200000,4,7,1,1,546
2022-07-02,store_2,202.97473257403217,1,medium,200000,5,7,2,1,547
2022-07-03,store_2,155.3420373517153,0,medium,200000,6,7,3,1,548
2022-07-04,store_2,94.6793524907048,0,medium,200000,0,7,4,0,549
2022-07-05,store_2,92.55890192138362,0,medium,200000,1,7,5,0,550
2022-07-06,store_2,103.46705411154376,0,medium,200000,2,7,6,0,551
2022-07-07,store_2,111.54437312694583,0,medium,200000,3,7,7,0,552
2022-07-08,store_2,184.0296040359197,1,medium,200000,4,7,8,1,553
2022-07-09,store_2,193.60488576403847,1,medium,200000,5,7,9,1,554
2022-07-10,store_2,121.72214058170348,0,medium,200000,6,7,10,1,555
2022-07-11,store_2,94.66387606369798,0,medium,200000,0,7,11,0,556
2022-07-12,store_2,88.82445680573485,0,medium,200000,1,7,12,0,557
2022-07-13,store_2,97.63296422448282,0,medium,200000,2,7,13,0,558
2022-07-14,store_2,102.80463484581402,0,medium,200000,3,7,14,0,559
2022-07-15,store_2,162.0642167951304,1,medium,200000,4,7,15,1,560
2022-07-16,store_2,197.5657343069639,1,medium,200000,5,7,16,1,561
2022-07-17,store_2,122.18866113495622,0,medium,200000,6,7,17,1,562
2022-07-18,store_2,85.83400794596147,0,medium,200000,0,7,18,0,563
2022-07-19,store_2,91.20249274465289,0,medium,200000,1,7,19,0,564
2022-07-20,store_2,144.2424664930202,1,medium,200000,2,7,20,0,565
2022-07-21,store_2,100.05234039160592,0,medium,200000,3,7,21,0,566
2022-07-22,store_2,158.81914377878164,1,medium,200000,4,7,22,1,567
2022-07-23,store_2,190.17336855618944,1,medium,200000,5,7,23,1,568
2022-07-24,store_2,123.21077621491284,0,medium,200000,6,7,24,1,569
2022-07-25,store_2,84.98035080082572,0,medium,200000,0,7,25,0,570
2022-07-26,store_2,80.22718196073156,0,medium,200000,1,7,26,0,571
2022-07-27,store_2,91.30899058436594,0,medium,200000,2,7,27,0,572
2022-07-28,store_2,97.25581999444731,0,medium,200000,3,7,28,0,573
2022-07-29,store_2,153.62403646685397,1,medium,200000,4,7,29,1,574
2022-07-30,store_2,167.93139452309183,1,medium,200000,5,7,30,1,575
2022-07-31,store_2,111.36204671492078,0,medium,200000,6,7,31,1,576
2022-08-01,store_2,73.5702203256773,0,medium,200000,0,8,1,0,577
2022-08-02,store_2,82.10424719475922,0,medium,200000,1,8,2,0,578
2022-08-03,store_2,88.52701394478608,0,medium,200000,2,8,3,0,579
2022-08-04,store_2,86.59153322593582,0,medium,200000,3,8,4,0,580
2022-08-05,store_2,145.22120261579394,1,medium,200000,4,8,5,1,581
2022-08-06,store_2,165.2003836951593,1,medium,200000,5,8,6,1,582
2022-08-07,store_2,108.78735870155843,0,medium,200000,6,8,7,1,583
2022-08-08,store_2,112.48652378252818,1,medium,200000,0,8,8,0,584
2022-08-09,store_2,124.49511727513666,1,medium,200000,1,8,9,0,585
2022-08-10,store_2,85.59968197848104,0,medium,200000,2,8,10,0,586
2022-08-11,store_2,98.51249529964346,0,medium,200000,3,8,11,0,587
2022-08-12,store_2,133.0789739559525,1,medium,200000,4,8,12,1,588
2022-08-13,store_2,168.54579535822353,1,medium,200000,5,8,13,1,589
2022-08-14,store_2,106.63805440275063,0,medium,200000,6,8,14,1,590
2022-08-15,store_2,72.54336615642355,0,medium,200000,0,8,15,0,591
2022-08-16,store_2,80.01668305390446,0,medium,200000,1,8,16,0,592
2022-08-17,store_2,84.8602486473176,0,medium,200000,2,8,17,0,593
2022-08-18,store_2,101.41686254387439,0,medium,200000,3,8,18,0,594
2022-08-19,store_2,137.80867162833243,1,medium,200000,4,8,19,1,595
2022-08-20,store_2,155.10333479031334,1,medium,200000,5,8,20,1,596
2022-08-21,store_2,111.10133287073424,0,medium,200000,6,8,21,1,597
2022-08-22,store_2,68.01535793153175,0,medium,200000,0,8,22,0,598
2022-08-23,store_2,79.74210494610935,0,medium,200000,1,8,23,0,599
2022-08-24,store_2,126.60286515768286,1,medium,200000,2,8,24,0,600
2022-08-25,store_2,92.07743820309393,0,medium,200000,3,8,25,0,601
2022-08-26,store_2,145.95186468593766,1,medium,200000,4,8,26,1,602
2022-08-27,store_2,160.35440147409366,1,medium,200000,5,8,27,1,603
2022-08-28,store_2,108.84801283720874,0,medium,200000,6,8,28,1,604
2022-08-29,store_2,109.53921619716282,1,medium,200000,0,8,29,0,605
2022-08-30,store_2,75.63938147541637,0,medium,200000,1,8,30,0,606
2022-08-31,store_2,85.69479481868186,0,medium,200000,2,8,31,0,607
2022-09-01,store_2,87.33855165115719,0,medium,200000,3,9,1,0,608
2022-09-02,store_2,143.55447550727118,1,medium,200000,4,9,2,1,609
2022-09-03,store_2,164.64112975052748,1,medium,200000,5,9,3,1,610
2022-09-04,store_2,118.69356965385015,0,medium,200000,6,9,4,1,611
2022-09-05,store_2,87.18566362494514,0,medium,200000,0,9,5,0,612
2022-09-06,store_2,78.93775840264826,0,medium,200000,1,9,6,0,613
2022-09-07,store_2,120.97370598208657,1,medium,200000,2,9,7,0,614
2022-09-08,store_2,92.75409752601784,0,medium,200000,3,9,8,0,615
2022-09-09,store_2,146.8005689888222,1,medium,200000,4,9,9,1,616
2022-09-10,store_2,175.26648820609543,1,medium,200000,5,9,10,1,617
2022-09-11,store_2,113.01149496365957,0,medium,200000,6,9,11,1,618
2022-09-12,store_2,79.2288414666576,0,medium,200000,0,9,12,0,619
2022-09-13,store_2,86.0379452445964,0,medium,200000,1,9,13,0,620
2022-09-14,store_2,93.56683802679545,0,medium,200000,2,9,14,0,621
2022-09-15,store_2,84.26576693339697,0,medium,200000,3,9,15,0,622
2022-09-16,store_2,144.06972000184126,1,medium,200000,4,9,16,1,623
2022-09-17,store_2,175.33418752749097,1,medium,200000,5,9,17,1,624
2022-09-18,store_2,110.3546049078243,0,medium,200000,6,9,18,1,625
2022-09-19,store_2,87.01359507352349,0,medium,200000,0,9,19,0,626
2022-09-20,store_2,81.85255501724184,0,medium,200000,1,9,20,0,627
2022-09-21,store_2,88.81198097625281,0,medium,200000,2,9,21,0,628
2022-09-22,store_2,96.05198421964513,0,medium,200000,3,9,22,0,629
2022-09-23,store_2,142.52712091246238,1,medium,200000,4,9,23,1,630
2022-09-24,store_2,157.56103505002028,1,medium,200000,5,9,24,1,631
2022-09-25,store_2,169.88291094367142,1,medium,200000,6,9,25,1,632
2022-09-26,store_2,84.25650346923506,0,medium,200000,0,9,26,0,633
2022-09-27,store_2,83.16636220700224,0,medium,200000,1,9,27,0,634
2022-09-28,store_2,127.92390158667585,1,medium,200000,2,9,28,0,635
2022-09-29,store_2,97.84042100882499,0,medium,200000,3,9,29,0,636
2022-09-30,store_2,144.53052523842484,1,medium,200000,4,9,30,1,637
2022-10-01,store_2,169.26612034600532,1,medium,200000,5,10,1,1,638
2022-10-02,store_2,116.67361015990916,0,medium,200000,6,10,2,1,639
2022-10-03,store_2,83.27208308521763,0,medium,200000,0,10,3,0,640
2022-10-04,store_2,142.08613806653565,1,medium,200000,1,10,4,0,641
2022-10-05,store_2,92.79272455428423,0,medium,200000,2,10,5,0,642
2022-10-06,store_2,98.99715947552353,0,medium,200000,3,10,6,0,643
2022-10-07,store_2,143.33276566931013,1,medium,200000,4,10,7,1,644
2022-10-08,store_2,164.89030111173435,1,medium,200000,5,10,8,1,645
2022-10-09,store_2,116.24173808814423,0,medium,200000,6,10,9,1,646
2022-10-10,store_2,80.66210603503554,0,medium,200000,0,10,10,0,647
2022-10-11,store_2,80.12973875650579,0,medium,200000,1,10,11,0,648
2022-10-12,store_2,88.38129171926396,0,medium,200000,2,10,12,0,649
2022-10-13,store_2,95.49866156313044,0,medium,200000,3,10,13,0,650
2022-10-14,store_2,149.79633828702487,1,medium,200000,4,10,14,1,651
2022-10-15,store_2,178.29909060821583,1,medium,200000,5,10,15,1,652
2022-10-16,store_2,117.63989004923683,0,medium,200000,6,10,16,1,653
2022-10-17,store_2,78.2471075439852,0,medium,200000,0,10,17,0,654
2022-10-18,store_2,82.57233001587,0,medium,200000,1,10,18,0,655
2022-10-19,store_2,83.87003381778213,0,medium,200000,2,10,19,0,656
2022-10-20,store_2,102.04831681745355,0,medium,200000,3,10,20,0,657
2022-10-21,store_2,147.33573626343022,1,medium,200000,4,10,21,1,658
2022-10-22,store_2,172.0660662416719,1,medium,200000,5,10,22,1,659
2022-10-23,store_2,110.63719677121748,0,medium,200000,6,10,23,1,660
2022-10-24,store_2,92.12383935097182,0,medium,200000,0,10,24,0,661
2022-10-25,store_2,80.25181844920084,0,medium,200000,1,10,25,0,662
2022-10-26,store_2,87.35989707333239,0,medium,200000,2,10,26,0,663
2022-10-27,store_2,95.69536525641189,0,medium,200000,3,10,27,0,664
2022-10-28,store_2,151.75002355677222,1,medium,200000,4,10,28,1,665
2022-10-29,store_2,182.471416068155,1,medium,200000,5,10,29,1,666
2022-10-30,store_2,126.59072411268254,0,medium,200000,6,10,30,1,667
2022-10-31,store_2,82.41684294144862,0,medium,200000,0,10,31,0,668
2022-11-01,store_2,126.59104798646433,1,medium,200000,1,11,1,0,669
2022-11-02,store_2,92.59129982919745,0,medium,200000,2,11,2,0,670
2022-11-03,store_2,100.01090799910443,0,medium,200000,3,11,3,0,671
2022-11-04,store_2,170.79869129549638,1,medium,200000,4,11,4,1,672
2022-11-05,store_2,170.16515341983836,1,medium,200000,5,11,5,1,673
2022-11-06,store_2,129.3130903507556,0,medium,200000,6,11,6,1,674
2022-11-07,store_2,85.21400691624028,0,medium,200000,0,11,7,0,675
2022-11-08,store_2,92.88892170496436,0,medium,200000,1,11,8,0,676
2022-11-09,store_2,140.0642395017954,1,medium,200000,2,11,9,0,677
2022-11-10,store_2,141.60742809834792,1,medium,200000,3,11,10,0,678
2022-11-11,store_2,160.7030328272968,1,medium,200000,4,11,11,1,679
2022-11-12,store_2,189.05590648036068,1,medium,200000,5,11,12,1,680
2022-11-13,store_2,127.98687124195335,0,medium,200000,6,11,13,1,681
2022-11-14,store_2,84.45068547609806,0,medium,200000,0,11,14,0,682
2022-11-15,store_2,129.80125356805343,1,medium,200000,1,11,15,0,683
2022-11-16,store_2,129.89058706989528,1,medium,200000,2,11,16,0,684
2022-11-17,store_2,102.65793215686,0,medium,200000,3,11,17,0,685
2022-11-18,store_2,158.2692624773534,1,medium,200000,4,11,18,1,686
2022-11-19,store_2,174.3341371035222,1,medium,200000,5,11,19,1,687
2022-11-20,store_2,178.2627873369972,1,medium,200000,6,11,20,1,688
2022-11-21,store_2,82.58607915953377,0,medium,200000,0,11,21,0,689
2022-11-22,store_2,82.64626486055667,0,medium,200000,1,11,22,0,690
2022-11-23,store_2,90.12978089437946,0,medium,200000,2,11,23,0,691
2022-11-24,store_2,93.08482208891631,0,medium,200000,3,11,24,0,692
2022-11-25,store_2,151.88254127258753,1,medium,200000,4,11,25,1,693
2022-11-26,store_2,176.52381031967232,1,medium,200000,5,11,26,1,694
2022-11-27,store_2,112.26514236643725,0,medium,200000,6,11,27,1,695
2022-11-28,store_2,93.16893152048293,0,medium,200000,0,11,28,0,696
2022-11-29,store_2,94.9146506441776,0,medium,200000,1,11,29,0,697
2022-11-30,store_2,135.5514508120753,1,medium,200000,2,11,30,0,698
2022-12-01,store_2,123.91529796589793,0,medium,200000,3,12,1,0,699
2022-12-02,store_2,196.13465710014611,1,medium,200000,4,12,2,1,700
2022-12-03,store_2,240.59963651548284,1,medium,200000,5,12,3,1,701
2022-12-04,store_2,217.80132153753843,1,medium,200000,6,12,4,1,702
2022-12-05,store_2,165.82041737949334,1,medium,200000,0,12,5,0,703
2022-12-06,store_2,107.62491317819517,0,medium,200000,1,12,6,0,704
2022-12-07,store_2,108.70995536619837,0,medium,200000,2,12,7,0,705
2022-12-08,store_2,126.75517148428656,0,medium,200000,3,12,8,0,706
2022-12-09,store_2,204.65085742762477,1,medium,200000,4,12,9,1,707
2022-12-10,store_2,256.61833232511424,1,medium,200000,5,12,10,1,708
2022-12-11,store_2,142.40430831178764,0,medium,200000,6,12,11,1,709
2022-12-12,store_2,108.55361945823252,0,medium,200000,0,12,12,0,710
2022-12-13,store_2,108.4563795513026,0,medium,200000,1,12,13,0,711
2022-12-14,store_2,121.12866228839869,0,medium,200000,2,12,14,0,712
2022-12-15,store_2,113.40258671394491,0,medium,200000,3,12,15,0,713
2022-12-16,store_2,180.21775658399858,1,medium,200000,4,12,16,1,714
2022-12-17,store_2,218.53850157987227,1,medium,200000,5,12,17,1,715
2022-12-18,store_2,152.1843300930561,0,medium,200000,6,12,18,1,716
2022-12-19,store_2,101.58916807930278,0,medium,200000,0,12,19,0,717
2022-12-20,store_2,114.44487597590471,0,medium,200000,1,12,20,0,718
2022-12-21,store_2,122.62413475117873,0,medium,200000,2,12,21,0,719
2022-12-22,store_2,126.14990730831316,0,medium,200000,3,12,22,0,720
2022-12-23,store_2,208.06216057729026,1,medium,200000,4,12,23,1,721
2022-12-24,store_2,232.22977576027856,1,medium,200000,5,12,24,1,722
2022-12-25,store_2,142.451004539757,0,medium,200000,6,12,25,1,723
2022-12-26,store_2,112.17748849888619,0,medium,200000,0,12,26,0,724
2022-12-27,store_2,107.50822388553654,0,medium,200000,1,12,27,0,725
2022-12-28,store_2,122.02055769331234,0,medium,200000,2,12,28,0,726
2022-12-29,store_2,132.19754342521617,0,medium,200000,3,12,29,0,727
2022-12-30,store_2,197.00012665141168,1,medium,200000,4,12,30,1,728
2022-12-31,store_2,210.61156603816158,1,medium,200000,5,12,31,1,729
2023-01-01,store_2,111.38924165083614,0,medium,200000,6,1,1,1,730
2023-01-02,store_2,86.1796867999911,0,medium,200000,0,1,2,0,731
2023-01-03,store_2,84.61031203418382,0,medium,200000,1,1,3,0,732
2023-01-04,store_2,90.18840553158775,0,medium,200000,2,1,4,0,733
2023-01-05,store_2,97.90992909949038,0,medium,200000,3,1,5,0,734
2023-01-06,store_2,153.40879909491048,1,medium,200000,4,1,6,1,735
2023-01-07,store_2,177.65950388899543,1,medium,200000,5,1,7,1,736
2023-01-08,store_2,115.60281271802367,0,medium,200000,6,1,8,1,737
2023-01-09,store_2,79.61920576332379,0,medium,200000,0,1,9,0,738
2023-01-10,store_2,89.04736611633008,0,medium,200000,1,1,10,0,739
